Time,Open,High,Low,Latest,Change,%Change,Volume
19/07/2022,0.485,0.515,0.485,0.485,0,0.00%,81332
20/07/2022,0.51,0.52,0.49,0.52,0.035,7.22%,152923
21/07/2022,0.52,0.56,0.5,0.52,0,0.00%,326640
22/07/2022,0.56,0.655,0.56,0.645,0.125,24.04%,548086
25/07/2022,0.65,0.65,0.587,0.59,-0.055,-8.53%,214846
26/07/2022,0.59,0.62,0.565,0.61,0.02,3.39%,278367
27/07/2022,0.62,0.62,0.59,0.61,0,0.00%,99170
28/07/2022,0.62,0.65,0.61,0.61,0,0.00%,134900
29/07/2022,0.625,0.71,0.615,0.71,0.1,16.39%,511587
1/08/2022,0.735,0.76,0.66,0.66,-0.05,-7.04%,466373
2/08/2022,0.66,0.68,0.64,0.64,-0.02,-3.03%,261016
3/08/2022,0.665,0.72,0.64,0.7,0.06,9.38%,370789
4/08/2022,0.7,0.725,0.67,0.69,-0.01,-1.43%,382946
5/08/2022,0.685,0.72,0.66,0.7,0.01,1.45%,397406
8/08/2022,0.71,0.715,0.65,0.69,-0.01,-1.43%,398129
9/08/2022,0.675,0.7,0.665,0.7,0.01,1.45%,189672
10/08/2022,0.7,0.7,0.65,0.65,-0.05,-7.14%,241216
11/08/2022,0.675,0.68,0.645,0.66,0.01,1.54%,158839
12/08/2022,0.66,0.685,0.65,0.675,0.015,2.27%,214228
15/08/2022,0.7,0.7,0.675,0.68,0.005,0.74%,109286
16/08/2022,0.68,0.68,0.665,0.68,0,0.00%,125907
17/08/2022,0.665,0.68,0.655,0.67,-0.01,-1.47%,395684
18/08/2022,0.67,0.68,0.63,0.635,-0.035,-5.22%,1817950
19/08/2022,0.645,0.725,0.645,0.66,0.025,3.94%,268697
22/08/2022,0.68,0.68,0.645,0.645,-0.015,-2.27%,255147
23/08/2022,0.65,0.655,0.6,0.61,-0.035,-5.43%,351247
24/08/2022,0.61,0.61,0.555,0.57,-0.04,-6.56%,310970
25/08/2022,0.585,0.61,0.575,0.575,0.005,0.88%,214746
26/08/2022,0.59,0.605,0.515,0.525,-0.05,-8.70%,397826
29/08/2022,0.53,0.54,0.5,0.515,-0.01,-1.90%,412633
30/08/2022,0.52,0.525,0.495,0.5,-0.015,-2.91%,179997
31/08/2022,0.68,0.755,0.585,0.68,0.18,36.00%,6008982
1/09/2022,0.7,0.705,0.615,0.665,-0.015,-2.21%,1519286
2/09/2022,0.67,0.68,0.63,0.67,0.005,0.75%,283110
5/09/2022,0.65,0.67,0.635,0.67,0,0.00%,194081
6/09/2022,0.655,0.67,0.625,0.645,-0.025,-3.73%,290082
7/09/2022,0.645,0.65,0.63,0.64,-0.005,-0.78%,190497
8/09/2022,0.65,0.65,0.61,0.62,-0.02,-3.13%,400216
9/09/2022,0.62,0.63,0.605,0.605,-0.015,-2.42%,202972
12/09/2022,0.615,0.62,0.605,0.62,0.015,2.48%,58441
13/09/2022,0.62,0.665,0.62,0.63,0.01,1.61%,205679
14/09/2022,0.625,0.66,0.61,0.64,0.01,1.59%,223655
15/09/2022,0.65,0.678,0.625,0.64,0,0.00%,204255
16/09/2022,0.64,0.642,0.615,0.625,-0.015,-2.34%,500029
19/09/2022,0.64,0.64,0.62,0.62,-0.005,-0.80%,235192
20/09/2022,0.635,0.64,0.61,0.61,-0.01,-1.61%,196230
21/09/2022,0.615,0.625,0.6,0.625,0.015,2.46%,99831
23/09/2022,0.61,0.62,0.59,0.59,-0.035,-5.60%,143295
26/09/2022,0.59,0.59,0.56,0.56,-0.03,-5.08%,229760
27/09/2022,0.57,0.595,0.565,0.58,0.02,3.57%,279168
28/09/2022,0.59,0.59,0.565,0.58,0,0.00%,171032
29/09/2022,0.59,0.59,0.565,0.57,-0.01,-1.72%,483597
30/09/2022,0.58,0.585,0.56,0.58,0.01,1.75%,250450
3/10/2022,0.58,0.59,0.56,0.56,-0.02,-3.45%,233395
4/10/2022,0.56,0.58,0.56,0.56,0,0.00%,193627
5/10/2022,0.58,0.585,0.57,0.575,0.015,2.68%,191964
6/10/2022,0.6,0.66,0.59,0.645,0.07,12.17%,280458
7/10/2022,0.64,0.645,0.62,0.64,-0.005,-0.78%,280790
10/10/2022,0.65,0.705,0.64,0.665,0.025,3.91%,932741
11/10/2022,0.66,0.675,0.625,0.665,0,0.00%,275287
12/10/2022,0.665,0.67,0.635,0.67,0.005,0.75%,141722
13/10/2022,0.68,0.685,0.64,0.645,-0.025,-3.73%,248257
14/10/2022,0.645,0.65,0.605,0.605,-0.04,-6.20%,217061
17/10/2022,0.6,0.6,0.565,0.58,-0.025,-4.13%,292365
18/10/2022,0.59,0.625,0.56,0.58,0,0.00%,616484
19/10/2022,0.58,0.65,0.58,0.63,0.05,8.62%,670928
20/10/2022,0.62,0.62,0.6,0.61,-0.02,-3.17%,152641
21/10/2022,0.61,0.62,0.61,0.62,0.01,1.64%,47777
24/10/2022,0.65,0.65,0.595,0.61,-0.01,-1.61%,216555
25/10/2022,0.61,0.635,0.61,0.625,0.015,2.46%,130813
26/10/2022,0.645,0.685,0.625,0.67,0.045,7.20%,272980
27/10/2022,0.69,0.71,0.64,0.64,-0.03,-4.48%,521084
28/10/2022,0.66,0.68,0.64,0.645,0.005,0.78%,186983
31/10/2022,0.655,0.66,0.645,0.645,0,0.00%,119373
1/11/2022,0.645,0.645,0.62,0.62,-0.025,-3.88%,109388
2/11/2022,0.62,0.62,0.58,0.59,-0.03,-4.84%,413977
3/11/2022,0.59,0.6,0.57,0.575,-0.015,-2.54%,344015
4/11/2022,0.59,0.59,0.565,0.575,0,0.00%,128994
7/11/2022,0.6,0.6,0.55,0.555,-0.02,-3.48%,243414
8/11/2022,0.56,0.595,0.55,0.56,0.005,0.90%,344750
9/11/2022,0.56,0.57,0.54,0.55,-0.01,-1.79%,337399
10/11/2022,0.55,0.56,0.54,0.55,0,0.00%,162526
11/11/2022,0.56,0.59,0.555,0.56,0.01,1.82%,74586
14/11/2022,0.55,0.55,0.505,0.51,-0.05,-8.93%,1158311
15/11/2022,0.515,0.535,0.515,0.535,0.025,4.90%,182022
16/11/2022,0.515,0.53,0.51,0.51,-0.025,-4.67%,674665
17/11/2022,0.51,0.515,0.485,0.5,-0.01,-1.96%,739289
18/11/2022,0.495,0.5,0.495,0.5,0,0.00%,169930
21/11/2022,0.505,0.505,0.49,0.49,-0.01,-2.00%,184296
22/11/2022,0.49,0.5,0.485,0.5,0.01,2.04%,105844
23/11/2022,0.5,0.5,0.425,0.475,-0.025,-5.00%,788573
24/11/2022,0.485,0.485,0.435,0.46,-0.015,-3.16%,458356
25/11/2022,0.46,0.477,0.445,0.465,0.005,1.09%,148594
28/11/2022,0.465,0.48,0.445,0.45,-0.015,-3.23%,1483444
29/11/2022,0.455,0.495,0.455,0.47,0.02,4.44%,701767
30/11/2022,0.48,0.48,0.465,0.48,0.01,2.13%,233898
1/12/2022,0.48,0.48,0.465,0.475,-0.005,-1.04%,393455
2/12/2022,0.47,0.475,0.45,0.45,-0.025,-5.26%,400752
5/12/2022,0.455,0.465,0.44,0.465,0.015,3.33%,452195
6/12/2022,0.44,0.45,0.43,0.44,-0.025,-5.38%,259151
7/12/2022,0.44,0.44,0.405,0.41,-0.03,-6.82%,488177
8/12/2022,0.415,0.43,0.405,0.415,0.005,1.22%,353816
9/12/2022,0.43,0.445,0.415,0.43,0.015,3.61%,171624
12/12/2022,0.45,0.465,0.435,0.45,0.02,4.65%,246483
13/12/2022,0.44,0.45,0.43,0.43,-0.02,-4.44%,138838
14/12/2022,0.42,0.435,0.41,0.41,-0.02,-4.65%,386377
15/12/2022,0.41,0.42,0.405,0.41,0,0.00%,250161
16/12/2022,0.41,0.415,0.385,0.385,-0.025,-6.10%,874484
19/12/2022,0.4,0.4,0.385,0.39,0.005,1.30%,334886
20/12/2022,0.39,0.41,0.38,0.385,-0.005,-1.28%,262575
21/12/2022,0.385,0.395,0.37,0.375,-0.01,-2.60%,412562
22/12/2022,0.375,0.385,0.365,0.375,0,0.00%,273348
23/12/2022,0.375,0.38,0.37,0.375,0,0.00%,430752
28/12/2022,0.375,0.375,0.365,0.37,-0.005,-1.33%,203200
29/12/2022,0.375,0.39,0.37,0.39,0.02,5.41%,41155
30/12/2022,0.4,0.42,0.395,0.42,0.03,7.69%,253272
3/01/2023,0.4,0.405,0.39,0.395,-0.025,-5.95%,308721
4/01/2023,0.395,0.4,0.385,0.385,-0.01,-2.53%,301332
5/01/2023,0.395,0.405,0.395,0.395,0.01,2.60%,486400
6/01/2023,0.4,0.405,0.385,0.405,0.01,2.53%,136230
9/01/2023,0.42,0.42,0.385,0.39,-0.015,-3.70%,422611
10/01/2023,0.395,0.4,0.385,0.385,-0.005,-1.28%,356319
11/01/2023,0.395,0.415,0.395,0.4,0.015,3.90%,195341
12/01/2023,0.41,0.41,0.395,0.395,-0.005,-1.25%,98805
13/01/2023,0.405,0.425,0.395,0.395,0,0.00%,217646
16/01/2023,0.4,0.415,0.395,0.395,0,0.00%,177971
17/01/2023,0.395,0.445,0.395,0.44,0.045,11.39%,213402
18/01/2023,0.45,0.49,0.44,0.47,0.03,6.82%,654835
19/01/2023,0.46,0.47,0.435,0.44,-0.03,-6.38%,291258
20/01/2023,0.44,0.45,0.43,0.45,0.01,2.27%,206250
23/01/2023,0.45,0.465,0.425,0.425,-0.025,-5.56%,259409
24/01/2023,0.43,0.435,0.395,0.395,-0.03,-7.06%,554259
25/01/2023,0.415,0.42,0.395,0.395,0,0.00%,308890
27/01/2023,0.4,0.41,0.395,0.4,0.005,1.27%,120247
30/01/2023,0.405,0.41,0.39,0.4,0,0.00%,195365
31/01/2023,0.4,0.45,0.4,0.435,0.035,8.75%,826948
1/02/2023,0.44,0.44,0.42,0.43,-0.005,-1.15%,310265
2/02/2023,0.44,0.44,0.42,0.42,-0.01,-2.33%,187645
3/02/2023,0.44,0.45,0.43,0.43,0.01,2.38%,288784
6/02/2023,0.43,0.445,0.425,0.43,0,0.00%,242122
7/02/2023,0.43,0.45,0.42,0.43,0,0.00%,160985
8/02/2023,0.43,0.43,0.42,0.42,-0.01,-2.33%,134276
9/02/2023,0.425,0.44,0.42,0.42,0,0.00%,177846
10/02/2023,0.43,0.43,0.42,0.43,0.01,2.38%,245472
13/02/2023,0.43,0.43,0.405,0.41,-0.02,-4.65%,395491
14/02/2023,0.415,0.415,0.4,0.4,-0.01,-2.44%,255063
15/02/2023,0.41,0.41,0.4,0.4,0,0.00%,307875
16/02/2023,0.405,0.405,0.395,0.4,0,0.00%,379376
17/02/2023,0.41,0.41,0.395,0.395,-0.005,-1.25%,161102
20/02/2023,0.4,0.4,0.39,0.395,0,0.00%,420980
21/02/2023,0.395,0.4,0.385,0.4,0.005,1.27%,537555
22/02/2023,0.395,0.4,0.39,0.39,-0.01,-2.50%,149481
23/02/2023,0.395,0.4,0.395,0.395,0.005,1.28%,410943
24/02/2023,0.4,0.4,0.39,0.4,0.005,1.27%,879970
27/02/2023,0.41,0.41,0.38,0.38,-0.02,-5.00%,113200
28/02/2023,0.385,0.405,0.38,0.395,0.015,3.95%,218274
1/03/2023,0.395,0.4,0.375,0.39,-0.005,-1.27%,386290
2/03/2023,0.38,0.38,0.355,0.36,-0.03,-7.69%,411908
3/03/2023,0.365,0.37,0.355,0.37,0.01,2.78%,253090
6/03/2023,0.37,0.37,0.36,0.36,-0.01,-2.70%,76164
7/03/2023,0.36,0.36,0.35,0.35,-0.01,-2.78%,429114
8/03/2023,0.355,0.38,0.35,0.36,0.01,2.86%,300649
9/03/2023,0.36,0.37,0.36,0.37,0.01,2.78%,8271
10/03/2023,0.37,0.37,0.365,0.37,0,0.00%,66494
13/03/2023,0.37,0.37,0.365,0.37,0,0.00%,54120
14/03/2023,0.37,0.39,0.36,0.36,-0.01,-2.70%,485449
15/03/2023,0.363,0.37,0.363,0.37,0.01,2.78%,114698
16/03/2023,0.37,0.37,0.36,0.36,-0.01,-2.70%,92475
17/03/2023,0.36,0.365,0.36,0.365,0.005,1.39%,114917
20/03/2023,0.355,0.355,0.35,0.35,-0.015,-4.11%,192005
21/03/2023,0.35,0.355,0.35,0.35,0,0.00%,55148
22/03/2023,0.35,0.352,0.345,0.345,-0.005,-1.43%,236696
23/03/2023,0.345,0.35,0.345,0.345,0,0.00%,107309
24/03/2023,0.355,0.355,0.34,0.34,-0.005,-1.45%,933189
27/03/2023,0.34,0.345,0.33,0.33,-0.01,-2.94%,320593
28/03/2023,0.33,0.33,0.31,0.315,-0.015,-4.55%,649622
29/03/2023,0.32,0.335,0.315,0.32,0.005,1.59%,101670
30/03/2023,0.315,0.32,0.31,0.32,0,0.00%,245943
31/03/2023,0.315,0.32,0.29,0.32,0,0.00%,1086491
3/04/2023,0.31,0.31,0.3,0.3,-0.02,-6.25%,197275
4/04/2023,0.305,0.32,0.305,0.315,0.015,5.00%,394649
5/04/2023,0.32,0.55,0.31,0.515,0.2,63.49%,4459893
6/04/2023,0.53,0.65,0.525,0.54,0.025,4.85%,2858937
11/04/2023,0.595,0.855,0.565,0.8,0.26,48.15%,5434168
12/04/2023,0.8,0.86,0.72,0.745,-0.055,-6.88%,2435488
13/04/2023,0.72,0.775,0.62,0.765,0.02,2.68%,3056137
14/04/2023,0.83,0.98,0.805,0.89,0.125,16.34%,4503431
17/04/2023,0.94,0.945,0.89,0.92,0.03,3.37%,1591799
18/04/2023,0.92,0.93,0.84,0.84,-0.08,-8.70%,928360
19/04/2023,0.86,0.89,0.815,0.87,0.03,3.57%,672824
20/04/2023,0.895,0.91,0.81,0.81,-0.06,-6.90%,1050740
21/04/2023,0.83,0.85,0.767,0.825,0.015,1.85%,1214780
24/04/2023,0.82,0.84,0.795,0.8,-0.025,-3.03%,484664
26/04/2023,0.79,0.913,0.76,0.895,0.095,11.88%,1380180
27/04/2023,0.9,0.95,0.845,0.855,-0.04,-4.47%,839084
28/04/2023,0.875,0.9,0.835,0.85,-0.005,-0.58%,422969
1/05/2023,0.91,1.06,0.9,0.955,0.105,12.35%,4121489
2/05/2023,0.97,1.27,0.955,1.16,0.205,21.47%,4916555
3/05/2023,1.15,1.21,1.09,1.135,-0.025,-2.16%,2317632
8/05/2023,1.14,1.17,1.01,1.12,-0.015,-1.32%,3007864
9/05/2023,1.115,1.13,1.05,1.055,-0.065,-5.80%,813873
10/05/2023,1.02,1.085,0.96,0.97,-0.085,-8.06%,2388128
11/05/2023,0.96,0.975,0.94,0.955,-0.015,-1.55%,971549
12/05/2023,0.96,0.96,0.91,0.91,-0.045,-4.71%,1506468
15/05/2023,0.905,0.91,0.85,0.85,-0.06,-6.59%,2117364
16/05/2023,0.85,0.865,0.81,0.82,-0.03,-3.53%,2115858
17/05/2023,0.81,0.89,0.81,0.86,0.04,4.88%,1585839
18/05/2023,0.89,0.955,0.87,0.92,0.06,6.98%,2788713
19/05/2023,0.925,0.95,0.87,0.87,-0.05,-5.43%,794797
22/05/2023,0.875,0.925,0.87,0.91,0.04,4.60%,1082983
23/05/2023,0.935,0.96,0.895,0.895,-0.015,-1.65%,1925568
24/05/2023,0.91,0.915,0.89,0.895,0,0.00%,1040666
25/05/2023,0.91,0.91,0.835,0.855,-0.04,-4.47%,1179854
26/05/2023,0.855,0.91,0.85,0.85,-0.005,-0.58%,792985
29/05/2023,0.86,0.87,0.84,0.84,-0.01,-1.18%,870026
30/05/2023,0.855,0.86,0.83,0.855,0.015,1.79%,492449
31/05/2023,0.825,0.83,0.77,0.77,-0.085,-9.94%,1495623
1/06/2023,0.79,0.845,0.78,0.83,0.06,7.79%,1028739
2/06/2023,0.84,0.86,0.825,0.835,0.005,0.60%,342440
5/06/2023,0.845,0.86,0.81,0.835,0,0.00%,595451
6/06/2023,0.83,0.85,0.81,0.825,-0.01,-1.20%,469857
7/06/2023,0.845,0.915,0.82,0.88,0.055,6.67%,825884
8/06/2023,0.88,0.88,0.845,0.845,-0.035,-3.98%,538660
9/06/2023,0.86,0.86,0.83,0.835,-0.01,-1.18%,437609
13/06/2023,0.845,0.85,0.81,0.825,-0.01,-1.20%,604323
14/06/2023,0.84,0.855,0.81,0.81,-0.015,-1.82%,774913
15/06/2023,0.82,0.82,0.78,0.78,-0.03,-3.70%,597122
16/06/2023,0.785,0.79,0.735,0.75,-0.03,-3.85%,1234461
19/06/2023,0.735,0.77,0.725,0.74,-0.01,-1.33%,508117
20/06/2023,0.74,0.74,0.69,0.695,-0.045,-6.08%,854355
21/06/2023,0.7,0.73,0.685,0.695,0,0.00%,742979
22/06/2023,0.69,0.69,0.65,0.65,-0.045,-6.47%,1051875
23/06/2023,0.66,0.74,0.65,0.715,0.065,10.00%,1069878
26/06/2023,0.715,0.715,0.66,0.67,-0.045,-6.29%,567889
27/06/2023,0.67,0.685,0.635,0.655,-0.015,-2.24%,939445
28/06/2023,0.66,0.7,0.65,0.7,0.045,6.87%,454952
29/06/2023,0.69,0.705,0.68,0.705,0.005,0.71%,347571
30/06/2023,0.69,0.71,0.665,0.67,-0.035,-4.96%,735349
3/07/2023,0.66,0.735,0.66,0.73,0.06,8.96%,319739
4/07/2023,0.73,0.795,0.715,0.77,0.04,5.48%,864015
5/07/2023,0.785,0.82,0.77,0.79,0.02,2.60%,360199
6/07/2023,0.795,0.795,0.725,0.745,-0.045,-5.70%,523507
7/07/2023,0.75,0.765,0.72,0.735,-0.01,-1.34%,219880
10/07/2023,0.735,0.745,0.7,0.705,-0.03,-4.08%,190359
11/07/2023,0.7,0.745,0.7,0.74,0.035,4.96%,152992
12/07/2023,0.73,0.76,0.695,0.695,-0.045,-6.08%,397818
13/07/2023,0.7,0.72,0.695,0.7,0.005,0.72%,499244
14/07/2023,0.705,0.705,0.67,0.675,-0.025,-3.57%,414439
17/07/2023,0.675,0.7,0.675,0.68,0.005,0.74%,216188
18/07/2023,0.68,0.695,0.68,0.68,0,0.00%,144125
19/07/2023,0.68,0.72,0.678,0.705,0.025,3.68%,255917
20/07/2023,0.72,0.75,0.7,0.72,0.015,2.13%,358320
21/07/2023,0.715,0.72,0.685,0.685,-0.035,-4.86%,215572
24/07/2023,0.73,0.745,0.7,0.715,0.03,4.38%,375622
25/07/2023,0.72,0.73,0.685,0.7,-0.015,-2.10%,334943
26/07/2023,0.73,0.73,0.69,0.695,-0.005,-0.71%,129655
27/07/2023,0.72,0.75,0.7,0.73,0.035,5.04%,722609
28/07/2023,0.74,0.75,0.7,0.735,0.005,0.68%,344320
31/07/2023,0.73,0.73,0.685,0.69,-0.045,-6.12%,510754
1/08/2023,0.7,0.71,0.675,0.68,-0.01,-1.45%,509496
2/08/2023,0.68,0.7,0.67,0.675,-0.005,-0.74%,212373
3/08/2023,0.68,0.68,0.66,0.67,-0.005,-0.74%,496085
4/08/2023,0.675,0.675,0.65,0.66,-0.01,-1.49%,477777
7/08/2023,0.65,0.66,0.62,0.63,-0.03,-4.55%,403784
8/08/2023,0.615,0.63,0.59,0.6,-0.03,-4.76%,466372
9/08/2023,0.6,0.6,0.58,0.59,-0.01,-1.67%,269292
10/08/2023,0.59,0.69,0.58,0.68,0.09,15.25%,411972
11/08/2023,0.68,0.71,0.68,0.71,0.03,4.41%,585346
14/08/2023,0.72,0.74,0.7,0.725,0.015,2.11%,301960
15/08/2023,0.725,0.725,0.695,0.695,-0.03,-4.14%,248233
16/08/2023,0.705,0.73,0.69,0.715,0.02,2.88%,404096
17/08/2023,0.695,0.72,0.67,0.7,-0.015,-2.10%,380734
18/08/2023,0.7,0.71,0.68,0.68,-0.02,-2.86%,461997
21/08/2023,0.685,0.685,0.62,0.63,-0.05,-7.35%,511917
22/08/2023,0.63,0.65,0.62,0.625,-0.005,-0.79%,166854
23/08/2023,0.63,0.64,0.63,0.63,0.005,0.80%,101427
24/08/2023,0.625,0.64,0.61,0.615,-0.015,-2.38%,146056
25/08/2023,0.62,0.63,0.61,0.62,0.005,0.81%,134070
28/08/2023,0.62,0.63,0.6,0.6,-0.02,-3.23%,303134
29/08/2023,0.6,0.675,0.58,0.63,0.03,5.00%,820908
30/08/2023,0.64,0.66,0.64,0.65,0.02,3.17%,95951
31/08/2023,0.66,0.68,0.63,0.67,0.02,3.08%,285066
1/09/2023,0.665,0.67,0.645,0.645,-0.025,-3.73%,215994
4/09/2023,0.645,0.655,0.61,0.61,-0.035,-5.43%,189511
5/09/2023,0.63,0.645,0.615,0.645,0.035,5.74%,222565
6/09/2023,0.65,0.65,0.61,0.615,-0.03,-4.65%,160653
7/09/2023,0.62,0.62,0.605,0.61,-0.005,-0.81%,184987
8/09/2023,0.61,0.61,0.58,0.605,-0.005,-0.82%,384017
11/09/2023,0.605,0.61,0.58,0.59,-0.015,-2.48%,171784
12/09/2023,0.6,0.61,0.58,0.59,0,0.00%,227013
13/09/2023,0.58,0.61,0.58,0.585,-0.005,-0.85%,208065
14/09/2023,0.585,0.64,0.585,0.64,0.055,9.40%,198480
15/09/2023,0.64,0.67,0.605,0.67,0.03,4.69%,487716
18/09/2023,0.665,0.665,0.6,0.605,-0.065,-9.70%,135631
19/09/2023,0.595,0.595,0.57,0.57,-0.035,-5.79%,484705
20/09/2023,0.575,0.58,0.56,0.565,-0.005,-0.88%,382429
21/09/2023,0.57,0.57,0.535,0.55,-0.015,-2.65%,244536
22/09/2023,0.53,0.55,0.515,0.53,-0.02,-3.64%,413409
25/09/2023,0.525,0.535,0.52,0.53,0,0.00%,429310
26/09/2023,0.54,0.54,0.505,0.505,-0.025,-4.72%,291828
27/09/2023,0.51,0.51,0.495,0.5,-0.005,-0.99%,269611
28/09/2023,0.5,0.5,0.47,0.48,-0.02,-4.00%,540326
29/09/2023,0.47,0.495,0.45,0.45,-0.03,-6.25%,490310
2/10/2023,0.47,0.53,0.47,0.525,0.075,16.67%,233057
3/10/2023,0.52,0.54,0.51,0.54,0.015,2.86%,152176
4/10/2023,0.54,0.54,0.48,0.48,-0.06,-11.11%,181793
5/10/2023,0.5,0.515,0.48,0.5,0.02,4.17%,194118
6/10/2023,0.5,0.525,0.49,0.505,0.005,1.00%,144900
9/10/2023,0.505,0.505,0.465,0.5,-0.005,-0.99%,304807
10/10/2023,0.505,0.51,0.475,0.48,-0.02,-4.00%,309668
11/10/2023,0.485,0.495,0.465,0.475,-0.005,-1.04%,270371
12/10/2023,0.48,0.505,0.48,0.48,0.005,1.05%,336235
13/10/2023,0.5,0.505,0.475,0.495,0.015,3.13%,200051
16/10/2023,0.49,0.5,0.48,0.48,-0.015,-3.03%,94376
17/10/2023,0.485,0.52,0.485,0.515,0.035,7.29%,328183
18/10/2023,0.515,0.515,0.495,0.515,0,0.00%,251565
19/10/2023,0.495,0.52,0.49,0.49,-0.025,-4.85%,241009
20/10/2023,0.49,0.505,0.49,0.495,0.005,1.02%,87511
23/10/2023,0.495,0.5,0.465,0.475,-0.02,-4.04%,134834
24/10/2023,0.475,0.49,0.47,0.49,0.015,3.16%,39158
25/10/2023,0.485,0.49,0.475,0.48,-0.01,-2.04%,37349
26/10/2023,0.48,0.485,0.47,0.47,-0.01,-2.08%,13673
27/10/2023,0.49,0.49,0.465,0.47,0,0.00%,101449
30/10/2023,0.5,0.55,0.48,0.495,0.025,5.32%,677644
31/10/2023,0.49,0.495,0.465,0.465,-0.03,-6.06%,197009
1/11/2023,0.47,0.515,0.455,0.49,0.025,5.38%,272573
2/11/2023,0.485,0.485,0.455,0.465,-0.025,-5.10%,315442
3/11/2023,0.48,0.48,0.465,0.465,0,0.00%,331229
6/11/2023,0.47,0.475,0.46,0.46,-0.005,-1.08%,246335
7/11/2023,0.46,0.475,0.46,0.465,0.005,1.09%,54239
8/11/2023,0.46,0.48,0.46,0.475,0.01,2.15%,194663
9/11/2023,0.47,0.477,0.455,0.455,-0.02,-4.21%,400801
10/11/2023,0.46,0.475,0.46,0.46,0.005,1.10%,149322
13/11/2023,0.635,0.79,0.59,0.785,0.325,70.65%,6876348
14/11/2023,0.82,0.84,0.685,0.725,-0.06,-7.64%,5103465
15/11/2023,0.715,0.73,0.65,0.67,-0.055,-7.59%,1462887
16/11/2023,0.66,0.76,0.64,0.72,0.05,7.46%,1372079
17/11/2023,0.72,0.72,0.652,0.655,-0.065,-9.03%,893727
20/11/2023,0.745,0.8,0.695,0.71,0.055,8.40%,2773916
21/11/2023,0.69,0.73,0.665,0.67,-0.04,-5.63%,1117141
22/11/2023,0.765,0.87,0.75,0.81,0.14,20.90%,4689563
23/11/2023,0.79,0.81,0.755,0.78,-0.03,-3.70%,1429180
24/11/2023,0.795,0.945,0.78,0.925,0.145,18.59%,3521856
27/11/2023,0.955,1,0.885,0.885,-0.04,-4.32%,2558845
28/11/2023,0.89,0.94,0.87,0.92,0.035,3.95%,1123518
29/11/2023,1.015,1.1,0.975,0.995,0.075,8.15%,4997903
30/11/2023,1.01,1.035,0.955,0.955,-0.04,-4.02%,1460940
1/12/2023,0.98,1.02,0.955,0.97,0.015,1.57%,1142402
4/12/2023,0.98,0.985,0.92,0.935,-0.035,-3.61%,653430
5/12/2023,0.92,0.935,0.9,0.935,0,0.00%,542968
6/12/2023,0.93,0.99,0.93,0.955,0.02,2.14%,787479
11/12/2023,0.865,0.865,0.805,0.82,-0.135,-14.14%,3214763
12/12/2023,0.825,0.84,0.815,0.835,0.015,1.83%,1111895
13/12/2023,0.825,0.825,0.72,0.735,-0.1,-11.98%,3428062
14/12/2023,0.74,0.77,0.72,0.74,0.005,0.68%,1938153
15/12/2023,0.73,0.755,0.725,0.74,0,0.00%,1814378
18/12/2023,0.75,0.75,0.73,0.74,0,0.00%,690899
19/12/2023,0.75,0.75,0.705,0.71,-0.03,-4.05%,1514461
20/12/2023,0.725,0.745,0.71,0.725,0.015,2.11%,1193858
21/12/2023,0.73,0.74,0.685,0.715,-0.01,-1.38%,1247590
22/12/2023,0.715,0.72,0.7,0.705,-0.01,-1.40%,603404
27/12/2023,0.705,0.73,0.705,0.715,0.01,1.42%,461625
28/12/2023,0.71,0.72,0.69,0.72,0.005,0.70%,635039
29/12/2023,0.71,0.72,0.7,0.715,-0.005,-0.69%,461258
2/01/2024,0.715,0.725,0.705,0.715,0,0.00%,632395
3/01/2024,0.725,0.725,0.705,0.715,0,0.00%,373562
4/01/2024,0.715,0.72,0.707,0.71,-0.005,-0.70%,354889
5/01/2024,0.715,0.72,0.7,0.705,-0.005,-0.70%,492908
8/01/2024,0.715,0.715,0.69,0.7,-0.005,-0.71%,477280
9/01/2024,0.71,0.735,0.705,0.73,0.03,4.29%,2264823
10/01/2024,0.725,0.73,0.705,0.71,-0.02,-2.74%,697120
11/01/2024,0.71,0.72,0.695,0.715,0.005,0.70%,513877
12/01/2024,0.705,0.715,0.695,0.695,-0.02,-2.80%,238679
15/01/2024,0.7,0.7,0.625,0.625,-0.07,-10.07%,2031235
16/01/2024,0.63,0.65,0.63,0.64,0.015,2.40%,656651
17/01/2024,0.64,0.642,0.63,0.64,0,0.00%,447239
18/01/2024,0.65,0.65,0.625,0.635,-0.005,-0.78%,625465
19/01/2024,0.645,0.645,0.62,0.62,-0.015,-2.36%,288793
22/01/2024,0.65,0.675,0.63,0.635,0.015,2.42%,1143705
23/01/2024,0.65,0.66,0.64,0.64,0.005,0.79%,442891
24/01/2024,0.64,0.655,0.64,0.65,0.01,1.56%,658556
25/01/2024,0.645,0.65,0.6,0.6,-0.05,-7.69%,1249652
29/01/2024,0.61,0.63,0.605,0.62,0.02,3.33%,427498
30/01/2024,0.63,0.63,0.595,0.62,0,0.00%,1448054
31/01/2024,0.6,0.618,0.585,0.585,-0.035,-5.65%,1048477
1/02/2024,0.6,0.61,0.585,0.595,0.01,1.71%,526041
2/02/2024,0.595,0.6,0.555,0.565,-0.03,-5.04%,1400333
5/02/2024,0.565,0.575,0.53,0.56,-0.005,-0.88%,1301384
6/02/2024,0.56,0.615,0.56,0.59,0.03,5.36%,873684
