Time,Open,High,Low,Latest,Change,%Change,Volume
26/08/2004,110.19,110.32,109.29,109.53,-0.58,-0.53%,0
27/08/2004,109.69,109.78,109.03,109.67,0.14,0.13%,0
30/08/2004,109.6,110.45,109.54,109.92,0.25,0.23%,0
31/08/2004,109.86,110.24,108.75,109.22,-0.7,-0.64%,0
1/09/2004,109.18,109.74,108.97,109.43,0.21,0.19%,0
2/09/2004,109.53,109.64,109.24,109.49,0.06,0.05%,0
3/09/2004,109.5,110.7,109.12,110.52,1.03,0.94%,0
6/09/2004,110.56,110.64,109.97,110.14,-0.38,-0.34%,0
7/09/2004,110.15,110.25,109.25,109.38,-0.76,-0.69%,0
8/09/2004,109.34,109.8,109.06,109.3,-0.08,-0.07%,0
9/09/2004,109.35,110.04,109.16,109.86,0.56,0.51%,0
10/09/2004,109.67,110.36,109.22,109.54,-0.32,-0.29%,0
13/09/2004,109.49,110.37,109.31,110.13,0.59,0.54%,0
14/09/2004,110.06,110.14,109.38,109.62,-0.51,-0.46%,0
15/09/2004,109.62,110.39,109.33,109.98,0.36,0.33%,0
16/09/2004,110.03,110.09,109.49,109.52,-0.46,-0.42%,0
17/09/2004,109.59,110.27,109.38,109.95,0.43,0.39%,0
20/09/2004,109.88,110.15,109.72,109.91,-0.04,-0.04%,0
21/09/2004,109.88,110.21,109.6,109.68,-0.23,-0.21%,0
22/09/2004,109.64,110.78,109.62,110.57,0.89,0.81%,0
23/09/2004,110.61,110.94,110.27,110.7,0.13,0.12%,0
24/09/2004,110.81,110.88,110.32,110.73,0.03,0.03%,0
27/09/2004,110.54,111.42,110.47,111.33,0.6,0.54%,0
28/09/2004,111.29,111.73,111.16,111.4,0.07,0.06%,0
29/09/2004,111.39,111.4,110.68,110.85,-0.55,-0.49%,0
30/09/2004,110.91,111.27,109.83,110.07,-0.78,-0.70%,0
1/10/2004,110.05,110.6,109.83,110.48,0.41,0.37%,0
4/10/2004,110.77,111.2,110.52,110.9,0.42,0.38%,0
5/10/2004,110.96,111.35,110.69,111.07,0.17,0.15%,0
6/10/2004,111.15,111.47,111.01,111.42,0.35,0.32%,0
7/10/2004,111.35,111.45,110.96,111.16,-0.26,-0.23%,0
8/10/2004,111.26,111.28,109.33,109.54,-1.62,-1.46%,0
11/10/2004,109.49,109.6,109.14,109.37,-0.17,-0.16%,0
12/10/2004,109.38,110.1,109.25,109.73,0.36,0.33%,0
13/10/2004,109.69,110.21,109.42,109.78,0.05,0.05%,0
14/10/2004,109.76,109.86,109.16,109.6,-0.18,-0.16%,0
15/10/2004,109.68,109.71,108.82,109.21,-0.39,-0.36%,0
18/10/2004,109.51,109.6,109.11,109.29,0.08,0.07%,0
19/10/2004,109.27,109.45,108.27,108.46,-0.83,-0.76%,0
20/10/2004,108.36,108.69,108.13,108.22,-0.24,-0.22%,0
21/10/2004,108.24,108.39,107.38,107.48,-0.74,-0.68%,0
22/10/2004,107.49,107.76,107.2,107.31,-0.17,-0.16%,0
25/10/2004,107.25,107.39,106.23,106.74,-0.57,-0.53%,0
26/10/2004,106.74,107.02,106.42,106.66,-0.08,-0.07%,0
27/10/2004,106.74,107.16,106.23,106.54,-0.12,-0.11%,0
28/10/2004,106.45,106.97,105.91,106.27,-0.27,-0.25%,0
29/10/2004,106.29,106.38,105.82,105.84,-0.43,-0.40%,0
1/11/2004,105.93,106.59,105.77,106.48,0.64,0.60%,0
2/11/2004,106.46,106.77,106.07,106.19,-0.29,-0.27%,0
3/11/2004,106.04,106.9,105.95,106.19,0,0.00%,0
4/11/2004,106.24,106.5,105.7,106.09,-0.1,-0.09%,0
5/11/2004,106.05,106.67,105.55,105.67,-0.42,-0.40%,0
8/11/2004,105.41,105.78,105.3,105.53,-0.14,-0.13%,0
9/11/2004,105.47,105.94,105.46,105.74,0.21,0.20%,0
10/11/2004,105.66,107.3,105.66,107.18,1.44,1.36%,0
11/11/2004,107.15,107.15,106.55,106.61,-0.57,-0.53%,0
12/11/2004,106.61,106.81,105.33,105.59,-1.02,-0.96%,0
15/11/2004,105.61,105.72,105.17,105.35,-0.24,-0.23%,0
16/11/2004,105.29,105.69,105.21,105.39,0.04,0.04%,0
17/11/2004,105.32,105.53,103.81,104.03,-1.36,-1.29%,0
18/11/2004,104.04,104.43,103.66,104.14,0.11,0.11%,0
19/11/2004,104.17,104.39,102.71,103.05,-1.09,-1.05%,0
22/11/2004,103.28,103.4,102.98,103.23,0.18,0.17%,0
23/11/2004,103.14,103.7,102.88,103.38,0.15,0.15%,0
24/11/2004,103.33,103.72,102.57,102.81,-0.57,-0.55%,0
25/11/2004,102.8,103.04,102.41,102.55,-0.26,-0.25%,0
26/11/2004,102.46,103.44,102.18,102.56,0.01,0.01%,0
29/11/2004,102.77,103.13,102.53,102.88,0.32,0.31%,0
30/11/2004,102.87,103.37,102.43,102.97,0.09,0.09%,0
1/12/2004,103.05,103.12,102.63,102.69,-0.28,-0.27%,0
2/12/2004,102.6,103.42,101.83,103.21,0.52,0.51%,0
3/12/2004,103.2,103.61,102.07,102.09,-1.12,-1.09%,0
6/12/2004,102.18,103.38,101.92,103.37,1.28,1.25%,0
7/12/2004,103.18,103.36,102.42,102.88,-0.49,-0.47%,0
8/12/2004,102.96,105.02,102.8,104.12,1.24,1.21%,0
9/12/2004,103.98,105.03,103.87,104.54,0.42,0.40%,0
10/12/2004,104.69,106.19,104.62,105.18,0.64,0.61%,0
13/12/2004,105.44,105.6,104.55,104.74,-0.44,-0.42%,0
14/12/2004,104.83,105.81,104.65,105.53,0.79,0.75%,0
15/12/2004,105.53,105.75,103.99,104.26,-1.27,-1.20%,0
16/12/2004,104.26,104.98,103.44,104.78,0.52,0.50%,0
17/12/2004,104.79,104.81,104.08,104.42,-0.36,-0.34%,0
20/12/2004,104.18,104.5,103.89,104.05,-0.37,-0.35%,0
21/12/2004,104.1,104.7,103.7,104.4,0.35,0.34%,0
22/12/2004,104.35,104.51,103.91,104.17,-0.23,-0.22%,0
23/12/2004,104.25,104.28,103.56,103.58,-0.59,-0.57%,0
24/12/2004,103.6,103.8,103.46,103.67,0.09,0.09%,0
27/12/2004,103.71,104.12,102.72,103.12,-0.55,-0.53%,0
28/12/2004,103.06,103.36,102.84,103.08,-0.04,-0.04%,0
29/12/2004,103.07,104.31,103.04,103.89,0.81,0.79%,0
30/12/2004,103.87,104.22,102.87,103.01,-0.88,-0.85%,0
31/12/2004,103.09,103.15,102.32,102.43,-0.58,-0.56%,0
3/01/2005,102.7,103.48,102.37,102.7,0.27,0.26%,0
4/01/2005,102.79,104.81,102.46,104.63,1.93,1.88%,0
5/01/2005,104.56,105.03,103.78,104.09,-0.54,-0.52%,0
6/01/2005,104.15,105.19,103.89,105.1,1.01,0.97%,0
7/01/2005,105.01,105.16,103.88,104.9,-0.2,-0.19%,0
10/01/2005,104.81,104.84,104.09,104.23,-0.67,-0.64%,0
11/01/2005,104.34,104.36,103.12,103.37,-0.86,-0.83%,0
12/01/2005,103.35,103.56,102.14,102.39,-0.98,-0.95%,0
13/01/2005,102.44,102.88,102.25,102.5,0.11,0.11%,0
14/01/2005,102.38,103.22,101.79,101.99,-0.51,-0.50%,0
17/01/2005,101.99,102.2,101.69,102.11,0.12,0.12%,0
18/01/2005,102.12,103.01,102.11,102.29,0.18,0.18%,0
19/01/2005,102.28,102.98,102.02,102.86,0.57,0.56%,0
20/01/2005,102.76,103.62,102.5,103.3,0.44,0.43%,0
21/01/2005,103.44,103.93,102.63,102.7,-0.6,-0.58%,0
24/01/2005,102.79,103.01,102.54,102.57,-0.13,-0.13%,0
25/01/2005,102.63,104.35,102.51,104.17,1.6,1.56%,0
26/01/2005,104.07,104.14,102.76,103.05,-1.12,-1.08%,0
27/01/2005,103.07,103.54,102.92,103.14,0.09,0.09%,0
28/01/2005,102.71,103.77,102.38,103.37,0.23,0.22%,0
31/01/2005,103.58,103.8,103.35,103.65,0.28,0.27%,0
1/02/2005,103.7,104.11,103.5,103.67,0.02,0.02%,0
2/02/2005,103.69,104.1,103.35,103.78,0.11,0.11%,0
3/02/2005,103.61,104.73,103.58,104.46,0.68,0.66%,0
4/02/2005,104.47,104.64,103.47,104.01,-0.45,-0.43%,0
7/02/2005,104.38,105.05,104.06,104.79,0.78,0.75%,0
8/02/2005,104.86,105.97,104.8,105.71,0.92,0.88%,0
9/02/2005,105.85,105.98,105.32,105.73,0.02,0.02%,0
10/02/2005,105.64,106.89,105.37,105.78,0.05,0.05%,0
11/02/2005,105.78,105.94,105.49,105.79,0.01,0.01%,0
14/02/2005,105.46,105.59,104.65,105.15,-0.64,-0.60%,0
15/02/2005,105.1,105.37,104.29,104.39,-0.76,-0.72%,0
16/02/2005,104.43,105.73,104.4,105.41,1.02,0.98%,0
17/02/2005,105.44,105.8,105.18,105.59,0.18,0.17%,0
18/02/2005,105.54,105.9,105.15,105.68,0.09,0.09%,0
21/02/2005,105.72,105.8,105.41,105.6,-0.08,-0.08%,0
22/02/2005,105.56,105.59,103.83,104.07,-1.53,-1.45%,0
23/02/2005,104.3,105.12,103.94,104.92,0.85,0.82%,0
24/02/2005,104.85,105.58,104.63,105.41,0.49,0.47%,0
25/02/2005,105.39,105.59,105.04,105.18,-0.23,-0.22%,0
28/02/2005,105.27,105.32,104.12,104.51,-0.67,-0.64%,0
1/03/2005,104.63,104.8,104.16,104.35,-0.16,-0.15%,0
2/03/2005,104.4,105.17,104.33,104.74,0.39,0.37%,0
3/03/2005,104.76,105.38,104.73,105.32,0.58,0.55%,0
4/03/2005,105.27,105.6,104.34,104.75,-0.57,-0.54%,0
7/03/2005,104.77,105.37,104.53,105.17,0.42,0.40%,0
8/03/2005,105.18,105.2,104.35,104.74,-0.43,-0.41%,0
9/03/2005,104.69,104.77,103.65,103.98,-0.76,-0.73%,0
10/03/2005,103.93,104.35,103.71,104.07,0.09,0.09%,0
11/03/2005,104.13,104.3,103.73,103.97,-0.1,-0.10%,0
14/03/2005,104.07,105.18,103.69,104.95,0.98,0.94%,0
15/03/2005,104.84,105.03,104.16,104.5,-0.45,-0.43%,0
16/03/2005,104.58,104.71,103.91,104.14,-0.36,-0.34%,0
17/03/2005,104.16,104.89,104.06,104.57,0.43,0.41%,0
18/03/2005,104.53,105.07,104.51,104.71,0.14,0.13%,0
21/03/2005,104.8,105.5,104.68,105.06,0.35,0.33%,0
22/03/2005,105.19,105.7,104.85,105.66,0.6,0.57%,0
23/03/2005,105.63,106.2,105.28,106.1,0.44,0.42%,0
24/03/2005,105.97,106.58,105.91,106.35,0.25,0.24%,0
25/03/2005,106.3,106.52,106.27,106.38,0.03,0.03%,0
28/03/2005,106.39,107.36,106.34,107.2,0.82,0.77%,0
29/03/2005,107.2,107.6,106.95,107.59,0.39,0.36%,0
30/03/2005,107.59,107.7,107.12,107.46,-0.13,-0.12%,0
31/03/2005,107.54,107.6,106.65,107.22,-0.24,-0.22%,0
1/04/2005,107.15,107.79,106.75,107.64,0.42,0.39%,0
4/04/2005,107.66,108.43,107.57,108.2,0.56,0.52%,0
5/04/2005,108.29,108.9,108.09,108.15,-0.05,-0.05%,0
6/04/2005,108.18,108.79,107.87,108.67,0.52,0.48%,0
7/04/2005,108.67,108.8,108.1,108.65,-0.02,-0.02%,0
8/04/2005,108.64,108.88,108.2,108.36,-0.29,-0.27%,0
11/04/2005,108.24,108.53,107.64,107.85,-0.51,-0.47%,0
12/04/2005,107.87,108.49,107.51,107.77,-0.08,-0.07%,0
13/04/2005,107.77,107.86,107.13,107.42,-0.35,-0.32%,0
14/04/2005,107.36,108.44,107.25,108.12,0.7,0.65%,0
15/04/2005,108.19,108.55,107.48,107.77,-0.35,-0.32%,0
18/04/2005,107.66,108.05,107.27,107.59,-0.18,-0.17%,0
19/04/2005,107.5,107.54,106.81,106.83,-0.76,-0.71%,0
20/04/2005,106.74,107.5,106.6,106.75,-0.08,-0.07%,0
21/04/2005,106.87,107.44,106.7,106.86,0.11,0.10%,0
22/04/2005,106.96,106.98,105.76,105.98,-0.88,-0.82%,0
25/04/2005,105.35,106.06,105.28,105.66,-0.32,-0.30%,0
26/04/2005,105.66,106.17,105.57,106.01,0.35,0.33%,0
27/04/2005,106.02,106.41,105.68,105.82,-0.19,-0.18%,0
28/04/2005,105.88,106.29,105.52,105.99,0.17,0.16%,0
29/04/2005,106.12,106.16,104.61,104.9,-1.09,-1.03%,0
2/05/2005,105.08,105.43,104.92,104.99,0.09,0.09%,0
3/05/2005,105.05,105.36,104.93,105.12,0.13,0.12%,0
4/05/2005,105.08,105.12,104.2,104.55,-0.57,-0.54%,0
5/05/2005,104.56,104.69,104.22,104.43,-0.12,-0.11%,0
6/05/2005,104.46,105.1,104.44,104.96,0.53,0.51%,0
9/05/2005,105.13,105.69,105.1,105.61,0.65,0.62%,0
10/05/2005,105.62,105.97,105.38,105.53,-0.08,-0.08%,0
11/05/2005,105.54,105.94,104.89,105.77,0.24,0.23%,0
12/05/2005,105.78,106.92,105.7,106.76,0.99,0.94%,0
13/05/2005,106.76,107.43,106.67,107.38,0.62,0.58%,0
16/05/2005,107.28,107.79,106.9,106.99,-0.39,-0.36%,0
17/05/2005,106.75,107.54,106.55,107.37,0.38,0.36%,0
18/05/2005,107.54,107.79,106.75,106.88,-0.49,-0.46%,0
19/05/2005,107.06,107.65,106.97,107.65,0.77,0.72%,0
20/05/2005,107.63,108.3,107.34,108.16,0.51,0.47%,0
23/05/2005,108.22,108.3,107.55,107.62,-0.54,-0.50%,0
24/05/2005,107.66,107.81,107.24,107.59,-0.03,-0.03%,0
25/05/2005,107.64,107.9,107.28,107.7,0.11,0.10%,0
26/05/2005,107.74,108.28,107.61,107.93,0.23,0.21%,0
27/05/2005,107.96,108.09,107.75,108.03,0.1,0.09%,0
30/05/2005,107.98,108.17,107.75,107.99,-0.04,-0.04%,0
31/05/2005,107.99,108.57,107.71,108.55,0.56,0.52%,0
1/06/2005,108.56,108.85,108.14,108.69,0.14,0.13%,0
2/06/2005,108.77,108.8,108.1,108.27,-0.42,-0.39%,0
3/06/2005,108.3,108.31,107.45,107.84,-0.43,-0.40%,0
6/06/2005,107.72,107.85,106.73,106.86,-0.98,-0.91%,0
7/06/2005,106.94,107.04,106.5,106.58,-0.28,-0.26%,0
8/06/2005,106.61,107.38,106.53,107.35,0.77,0.72%,0
9/06/2005,107.3,107.77,107.1,107.47,0.12,0.11%,0
10/06/2005,107.43,108.64,107.34,108.59,1.12,1.04%,0
13/06/2005,108.64,109.69,108.46,109.53,0.94,0.87%,0
14/06/2005,109.57,109.61,109.08,109.46,-0.07,-0.06%,0
15/06/2005,109.47,109.73,109.15,109.21,-0.25,-0.23%,0
16/06/2005,109.22,109.41,108.66,108.98,-0.23,-0.21%,0
17/06/2005,108.92,109.09,108.6,108.66,-0.32,-0.29%,0
20/06/2005,108.81,109.61,108.61,109.4,0.74,0.68%,0
21/06/2005,109.27,109.49,108.21,108.27,-1.13,-1.03%,0
22/06/2005,108.19,109.16,108.15,108.8,0.53,0.49%,0
23/06/2005,108.87,108.97,108.42,108.87,0.07,0.06%,0
24/06/2005,108.94,109.4,108.88,109.14,0.27,0.25%,0
27/06/2005,109.18,109.45,109.15,109.34,0.2,0.18%,0
28/06/2005,109.26,110.08,109.22,109.92,0.58,0.53%,0
29/06/2005,110.03,110.65,109.72,110.44,0.52,0.47%,0
30/06/2005,110.43,110.99,110.01,110.9,0.46,0.42%,0
1/07/2005,110.92,111.79,110.61,111.77,0.87,0.78%,0
4/07/2005,111.69,111.89,111.33,111.6,-0.17,-0.15%,0
5/07/2005,111.62,112.13,111.45,111.59,-0.01,-0.01%,0
6/07/2005,111.74,112.3,111.47,112.19,0.6,0.54%,0
7/07/2005,112.19,112.34,111.49,112.01,-0.18,-0.16%,0
8/07/2005,112.1,112.6,111.8,112.28,0.27,0.24%,0
11/07/2005,112.14,112.26,111.68,111.77,-0.51,-0.45%,0
12/07/2005,111.83,111.83,110.76,110.9,-0.87,-0.78%,0
13/07/2005,110.81,112.28,110.79,111.86,0.96,0.87%,0
14/07/2005,111.88,112.37,111.65,112.29,0.43,0.38%,0
15/07/2005,112.37,112.42,111.76,112.2,-0.09,-0.08%,0
18/07/2005,112.31,112.37,111.51,111.94,-0.26,-0.23%,0
19/07/2005,111.98,112.99,111.85,112.72,0.78,0.70%,0
20/07/2005,112.7,113.72,112.46,112.8,0.08,0.07%,0
21/07/2005,112.91,112.91,109.89,110.33,-2.47,-2.19%,0
22/07/2005,110.28,111.48,110.19,111.29,0.96,0.87%,0
25/07/2005,111.24,111.99,111.24,111.4,0.11,0.10%,0
26/07/2005,111.48,112.63,111.37,112.49,1.09,0.98%,0
27/07/2005,112.52,112.8,112.16,112.32,-0.17,-0.15%,0
28/07/2005,112.48,112.88,111.98,112.14,-0.18,-0.16%,0
29/07/2005,112.12,112.45,111.96,112.43,0.29,0.26%,0
1/08/2005,112.58,112.78,111.74,112.19,-0.24,-0.21%,0
2/08/2005,112.22,112.39,111.13,111.43,-0.76,-0.68%,0
3/08/2005,111.48,111.94,110.99,111.05,-0.38,-0.34%,0
4/08/2005,111.09,111.61,110.77,111.29,0.24,0.22%,0
5/08/2005,111.23,112.21,111.12,112.04,0.75,0.67%,0
8/08/2005,112.08,112.62,111.56,112.16,0.12,0.11%,0
9/08/2005,112.19,112.24,111.67,111.96,-0.2,-0.18%,0
10/08/2005,111.9,112.01,110.42,110.68,-1.28,-1.14%,0
11/08/2005,110.65,110.74,109.74,109.76,-0.92,-0.83%,0
12/08/2005,109.67,109.95,109.31,109.42,-0.34,-0.31%,0
15/08/2005,109.47,109.82,109.22,109.25,-0.17,-0.16%,0
16/08/2005,109.24,109.68,109.05,109.47,0.22,0.20%,0
17/08/2005,109.55,110.08,109.39,109.92,0.45,0.41%,0
18/08/2005,109.93,110.67,109.74,110.59,0.67,0.61%,0
19/08/2005,110.54,110.83,110.32,110.4,-0.19,-0.17%,0
22/08/2005,110.43,110.55,109.41,109.68,-0.72,-0.65%,0
23/08/2005,109.78,110.18,109.6,109.86,0.18,0.16%,0
24/08/2005,109.87,110.73,109.86,110.21,0.35,0.32%,0
25/08/2005,110.23,110.45,109.77,110.02,-0.19,-0.17%,0
26/08/2005,110.04,110.39,109.37,110.16,0.14,0.13%,0
29/08/2005,110.18,110.71,109.84,110.65,0.49,0.44%,0
30/08/2005,110.63,111.61,110.5,111.34,0.69,0.62%,0
31/08/2005,111.25,111.79,110.38,110.69,-0.65,-0.58%,0
1/09/2005,110.63,110.92,109.6,109.85,-0.84,-0.76%,0
2/09/2005,109.84,110.07,109.22,109.68,-0.17,-0.15%,0
5/09/2005,109.72,109.8,108.78,109.18,-0.5,-0.46%,0
6/09/2005,109.12,109.84,109.12,109.64,0.46,0.42%,0
7/09/2005,109.68,110.3,109.42,110.1,0.46,0.42%,0
8/09/2005,110.12,110.63,110,110.49,0.39,0.35%,0
9/09/2005,110.52,110.76,109.5,109.78,-0.71,-0.64%,0
12/09/2005,109.05,110.29,109.03,110.24,0.46,0.42%,0
13/09/2005,110.39,111.06,110.14,110.66,0.42,0.38%,0
14/09/2005,110.66,110.83,109.9,110.37,-0.29,-0.26%,0
15/09/2005,110.39,110.73,110.17,110.69,0.32,0.29%,0
16/09/2005,110.62,111.48,110.46,111.33,0.64,0.58%,0
19/09/2005,111.49,111.69,111.18,111.49,0.16,0.14%,0
20/09/2005,111.53,111.98,111.14,111.89,0.4,0.36%,0
21/09/2005,111.96,112.04,110.97,111.34,-0.55,-0.49%,0
22/09/2005,111.29,111.83,111.04,111.68,0.34,0.31%,0
23/09/2005,111.71,112.46,111.06,112.45,0.77,0.69%,0
26/09/2005,112.5,112.6,112.22,112.25,-0.2,-0.18%,0
27/09/2005,112.2,113.53,112.14,113.32,1.07,0.95%,0
28/09/2005,113.31,113.45,112.88,113.19,-0.13,-0.11%,0
29/09/2005,113.12,113.22,112.66,112.99,-0.2,-0.18%,0
30/09/2005,113,113.7,112.92,113.47,0.48,0.42%,0
3/10/2005,113.37,114.38,113.37,114.12,0.65,0.57%,0
4/10/2005,114.11,114.39,114.01,114.2,0.08,0.07%,0
5/10/2005,114.25,114.42,113.6,114.06,-0.14,-0.12%,0
6/10/2005,114.01,114.21,113.02,113.21,-0.85,-0.75%,0
7/10/2005,113.29,114.02,113.15,113.84,0.63,0.56%,0
10/10/2005,113.77,114.3,113.53,114.09,0.25,0.22%,0
11/10/2005,114.09,114.64,113.82,114.5,0.41,0.36%,0
12/10/2005,114.56,114.77,114.25,114.36,-0.14,-0.12%,0
13/10/2005,114.4,115.1,114.21,114.34,-0.02,-0.02%,0
14/10/2005,114.5,114.89,113.87,114.01,-0.33,-0.29%,0
17/10/2005,114.07,114.92,113.76,114.9,0.89,0.78%,0
18/10/2005,114.92,115.95,114.91,115.63,0.73,0.64%,0
19/10/2005,115.71,115.99,115.25,115.32,-0.31,-0.27%,0
20/10/2005,115.43,115.78,115.27,115.39,0.07,0.06%,0
21/10/2005,115.33,116,115,115.92,0.53,0.46%,0
24/10/2005,115.92,115.98,115.07,115.47,-0.45,-0.39%,0
25/10/2005,115.45,115.73,114.61,115.02,-0.45,-0.39%,0
26/10/2005,115.04,115.94,114.91,115.83,0.81,0.70%,0
27/10/2005,115.86,116.24,114.84,115.45,-0.38,-0.33%,0
28/10/2005,115.46,115.69,115.09,115.65,0.2,0.17%,0
31/10/2005,115.73,116.47,115.55,116.37,0.72,0.62%,0
1/11/2005,116.41,116.77,116.41,116.64,0.27,0.23%,0
2/11/2005,116.73,117,116.56,116.82,0.18,0.15%,0
3/11/2005,116.88,117.41,116.8,117.14,0.32,0.27%,0
4/11/2005,117.23,118.36,117.16,118.31,1.17,1.00%,0
7/11/2005,118.25,118.39,117.45,117.58,-0.73,-0.62%,0
8/11/2005,117.67,117.98,117.1,117.2,-0.38,-0.32%,0
9/11/2005,117.28,117.72,116.88,117.55,0.35,0.30%,0
10/11/2005,117.53,118.27,117.36,118.22,0.67,0.57%,0
11/11/2005,118.21,118.21,117.65,118.01,-0.21,-0.18%,0
14/11/2005,118,118.92,117.87,118.73,0.72,0.61%,0
15/11/2005,118.81,119.42,118.72,118.85,0.12,0.10%,0
16/11/2005,118.9,119.57,118.81,119.11,0.26,0.22%,0
17/11/2005,119.16,119.29,118.47,118.74,-0.37,-0.31%,0
18/11/2005,118.83,119.41,118.71,119.19,0.45,0.38%,0
21/11/2005,119.19,119.46,118.56,118.94,-0.25,-0.21%,0
22/11/2005,119.07,119.51,118.67,118.82,-0.12,-0.10%,0
23/11/2005,118.75,119.05,118.22,118.7,-0.12,-0.10%,0
24/11/2005,118.74,118.99,118.55,118.93,0.23,0.19%,0
25/11/2005,118.92,119.72,118.91,119.57,0.64,0.54%,0
28/11/2005,119.65,119.95,118.36,118.77,-0.8,-0.67%,0
29/11/2005,118.85,119.71,118.78,119.56,0.79,0.67%,0
30/11/2005,119.67,119.88,119.24,119.83,0.27,0.23%,0
1/12/2005,119.83,120.73,119.68,120.44,0.61,0.51%,0
2/12/2005,120.62,121.23,120.2,120.48,0.04,0.03%,0
5/12/2005,121.06,121.4,120.7,120.83,0.35,0.29%,0
6/12/2005,120.82,121.27,120.74,120.81,-0.02,-0.02%,0
7/12/2005,120.88,121.21,120.58,120.96,0.15,0.12%,0
8/12/2005,121.05,121.17,119.99,120.32,-0.64,-0.53%,0
9/12/2005,120.32,120.77,120.28,120.62,0.3,0.25%,0
12/12/2005,120.73,121.07,119.52,119.74,-0.88,-0.73%,0
13/12/2005,119.78,120.46,119.63,120.05,0.31,0.26%,0
14/12/2005,119.93,120.19,116.75,117.41,-2.64,-2.20%,0
15/12/2005,117.41,117.71,115.84,116.42,-0.99,-0.84%,0
16/12/2005,116.24,116.51,115.61,115.75,-0.67,-0.58%,0
19/12/2005,115.64,116.58,115.51,116.04,0.29,0.25%,0
20/12/2005,116.14,117.3,115.98,117.15,1.11,0.96%,0
21/12/2005,117.25,117.54,116.77,117.28,0.13,0.11%,0
22/12/2005,117.37,117.65,116.44,116.66,-0.62,-0.53%,0
23/12/2005,116.66,116.91,116.14,116.32,-0.34,-0.29%,0
26/12/2005,116.32,116.59,115.99,116.24,-0.08,-0.07%,0
27/12/2005,116.31,117.47,116.29,117.43,1.19,1.02%,0
28/12/2005,117.42,117.97,116.98,117.86,0.43,0.37%,0
29/12/2005,117.92,118,117.71,117.8,-0.06,-0.05%,0
30/12/2005,117.86,118.18,117.01,117.96,0.16,0.14%,0
2/01/2006,117.9,118.08,117.54,117.91,-0.05,-0.04%,0
3/01/2006,117.89,117.9,116.03,116.31,-1.6,-1.36%,0
4/01/2006,116.18,116.46,115.6,116.03,-0.28,-0.24%,0
5/01/2006,116.1,116.48,115.76,115.88,-0.15,-0.13%,0
6/01/2006,115.93,116.31,114.25,114.41,-1.47,-1.27%,0
9/01/2006,114.52,114.76,113.78,114.39,-0.02,-0.02%,0
10/01/2006,114.49,114.79,114.11,114.37,-0.02,-0.02%,0
11/01/2006,114.36,114.9,113.92,114.15,-0.22,-0.19%,0
12/01/2006,114.16,114.44,113.44,114.26,0.11,0.10%,0
13/01/2006,114.37,114.8,114.14,114.27,0.01,0.01%,0
16/01/2006,114.2,115.13,113.8,114.86,0.59,0.52%,0
17/01/2006,114.98,115.94,114.58,115.48,0.62,0.54%,0
18/01/2006,115.48,115.9,114.82,115.28,-0.2,-0.17%,0
19/01/2006,115.25,115.6,114.94,115.45,0.17,0.15%,0
20/01/2006,115.41,115.69,114.97,115.31,-0.14,-0.12%,0
23/01/2006,115.26,115.31,114.15,114.39,-0.92,-0.80%,0
24/01/2006,114.4,114.88,114.34,114.58,0.19,0.17%,0
25/01/2006,114.7,115.99,114.65,115.78,1.2,1.05%,0
26/01/2006,115.85,116.53,115.45,116.39,0.61,0.53%,0
27/01/2006,116.46,117.45,116.13,117.27,0.88,0.76%,0
30/01/2006,117.3,117.81,117.02,117.62,0.35,0.30%,0
31/01/2006,117.6,117.79,116.69,117.32,-0.3,-0.26%,0
1/02/2006,117.16,118.13,117.07,117.98,0.66,0.56%,0
2/02/2006,118.04,118.67,117.88,118.49,0.51,0.43%,0
3/02/2006,118.57,119.4,118.32,118.92,0.43,0.36%,0
6/02/2006,118.8,119.12,118.49,119.05,0.13,0.11%,0
7/02/2006,119.03,119.19,117.61,118.16,-0.89,-0.75%,0
8/02/2006,117.95,118.83,117.56,118.49,0.33,0.28%,0
9/02/2006,118.53,118.92,118.29,118.84,0.35,0.30%,0
10/02/2006,118.84,118.93,116.89,117.88,-0.96,-0.81%,0
13/02/2006,117.76,118.27,117.52,117.7,-0.18,-0.15%,0
14/02/2006,117.78,117.81,117.13,117.35,-0.35,-0.30%,0
15/02/2006,117.38,118.11,116.76,117.9,0.55,0.47%,0
16/02/2006,117.88,118.26,117.69,117.79,-0.11,-0.09%,0
17/02/2006,117.6,118.88,117.32,118.23,0.44,0.37%,0
20/02/2006,118.21,118.37,117.93,118.24,0.01,0.01%,0
21/02/2006,118.24,119.01,118.24,118.78,0.54,0.46%,0
22/02/2006,118.71,118.91,118.31,118.54,-0.24,-0.20%,0
23/02/2006,118.54,118.54,116.77,117.23,-1.31,-1.11%,0
24/02/2006,117.13,117.18,116.43,116.89,-0.34,-0.29%,0
27/02/2006,116.9,117.16,115.69,116.21,-0.68,-0.58%,0
28/02/2006,116.12,116.49,115.71,115.76,-0.45,-0.39%,0
1/03/2006,115.76,116.32,115.46,116.13,0.37,0.32%,0
2/03/2006,116.08,116.43,115.8,115.84,-0.29,-0.25%,0
3/03/2006,115.87,116.8,115.56,116.41,0.57,0.49%,0
6/03/2006,116.34,117.68,116.05,117.55,1.14,0.98%,0
7/03/2006,117.58,118.06,117.29,117.94,0.39,0.33%,0
8/03/2006,117.86,118.05,117.32,117.92,-0.02,-0.02%,0
